YEAR,MO,DY,T2M_MIN,T2M_MAX,T2M,PRECTOTCORR
1990,11,10,19.76,31.56,25.51,1.46
1990,11,11,18.68,31.84,25.09,0.09
1990,11,12,20.65,31.37,25.63,0.29
1990,11,13,20.54,32.38,26.36,0.54
1990,11,14,21.41,34.12,27.7,0.84
1990,11,15,21.15,35.7,28.63,1.23
1990,11,16,21.36,35.95,28.41,0.37
1990,11,17,19.18,31.6,24.86,15.14
1990,11,18,19.63,33.88,26.14,1.44
1990,11,19,19.82,33.41,26.5,1.37
1990,11,20,20.59,33.1,26.67,2.7
1990,11,21,20.78,32.71,25.99,4.04
1990,11,22,20.39,34.08,26.66,2.22
1990,11,23,18.84,31.31,24.59,11.95
1990,11,24,20.19,24.5,22.3,2.45
1990,11,25,18.54,30.63,24.24,0.27
1990,11,26,18.49,32.31,24.92,2.39
1990,11,27,19.25,31.57,24.85,5.61
1990,11,28,14.35,30.78,22.15,0.06
1990,11,29,14.26,31.2,22.37,0.0
1990,11,30,16.59,33.08,24.52,0.03
1990,12,1,18.46,33.75,26.1,0.82
1990,12,2,20.68,33.32,26.67,0.39
1990,12,3,19.41,35.82,27.14,0.62
1990,12,4,19.96,32.34,25.55,2.15
1990,12,5,20.21,33.05,26.06,5.65
1990,12,6,20.34,33.3,26.84,1.09
1990,12,7,21.75,31.57,26.05,8.72
1990,12,8,18.28,29.88,23.13,0.61
1990,12,9,15.94,29.81,22.31,0.2
1990,12,10,19.7,29.24,23.82,7.47
1990,12,11,21.61,29.16,24.84,7.2
1990,12,12,21.03,29.43,24.36,16.17
1990,12,13,20.04,31.44,25.3,4.81
1990,12,14,17.9,25.83,22.69,26.67
1990,12,15,16.44,28.26,21.76,10.49
1990,12,16,17.62,31.38,23.95,1.15
1990,12,17,16.76,32.51,24.18,0.04
1990,12,18,19.82,31.17,25.16,0.9
1990,12,19,18.46,30.56,24.82,23.46
1990,12,20,21.15,29.18,24.61,7.76
1990,12,21,17.61,30.07,24.1,0.04
1990,12,22,17.49,32.55,24.95,0.08
1990,12,23,17.38,33.99,25.49,0.25
1990,12,24,17.7,29.78,23.86,6.27
1990,12,25,20.19,29.38,24.57,8.62
1990,12,26,19.15,30.53,24.0,0.34
1990,12,27,16.66,30.79,23.31,0.13
1990,12,28,17.34,32.64,24.96,0.0
1990,12,29,16.26,24.92,20.94,1.14
1990,12,30,12.29,29.09,19.74,0.49
1990,12,31,13.44,30.22,21.62,0.07
1991,1,1,17.52,30.04,23.19,0.56
1991,1,2,16.45,32.42,24.35,1.01
1991,1,3,20.9,29.39,24.04,12.7
1991,1,4,18.7,26.56,22.57,13.52
1991,1,5,17.65,25.87,21.38,0.28
1991,1,6,16.64,30.62,22.68,0.25
1991,1,7,17.69,30.58,23.49,0.21
1991,1,8,18.91,32.99,25.12,0.38
1991,1,9,20.31,32.16,25.61,5.86
1991,1,10,20.55,30.62,24.49,7.3
1991,1,11,21.27,26.76,23.9,21.34
1991,1,12,17.37,28.48,22.67,8.11
1991,1,13,16.77,28.78,22.56,1.44
1991,1,14,20.6,30.09,24.95,20.61
1991,1,15,20.6,30.02,25.39,34.05
1991,1,16,21.32,30.56,25.65,8.46
1991,1,17,19.45,28.86,23.59,1.08
1991,1,18,16.61,28.28,21.67,0.06
1991,1,19,17.52,29.27,22.82,0.3
1991,1,20,17.4,30.77,23.68,1.21
1991,1,21,18.32,31.85,25.1,3.43
1991,1,22,20.58,32.33,26.72,0.99
1991,1,23,21.31,32.56,26.89,0.69
1991,1,24,19.54,32.09,25.09,0.66
1991,1,25,19.28,32.27,24.66,6.58
1991,1,26,20.73,25.58,22.81,20.68
1991,1,27,19.82,26.47,22.34,42.49
1991,1,28,19.27,29.48,23.8,8.87
1991,1,29,20.4,28.01,23.73,6.9
1991,1,30,21.04,26.87,23.49,6.33
1991,1,31,19.68,28.34,23.6,6.3
1991,2,1,20.83,26.97,23.47,20.43
1991,2,2,20.07,25.56,22.7,5.67
1991,2,3,20.04,28.64,23.43,2.62
1991,2,4,18.13,29.24,23.81,10.66
1991,2,5,19.28,27.27,23.05,15.54
1991,2,6,18.94,27.48,22.86,24.77
1991,2,7,19.02,26.68,22.46,17.83
1991,2,8,19.54,27.1,22.37,34.86
1991,2,9,19.65,27.1,23.1,25.23
1991,2,10,20.62,26.05,22.81,9.69
1991,2,11,19.86,27.82,23.46,3.38
1991,2,12,18.27,29.04,23.55,4.93
1991,2,13,19.69,29.2,24.42,0.89
1991,2,14,17.71,29.69,23.61,0.89
1991,2,15,19.23,29.39,23.94,1.18
1991,2,16,19.26,28.9,23.56,1.69
1991,2,17,18.59,28.69,23.07,4.67
1991,2,18,17.5,29.83,23.24,13.78
1991,2,19,19.29,28.66,23.51,0.81
1991,2,20,17.81,28.31,22.23,0.0
1991,2,21,17.21,29.15,22.66,0.05
1991,2,22,18.76,30.51,24.51,0.16
1991,2,23,18.72,29.43,24.45,0.15
1991,2,24,14.01,26.64,19.54,0.02
1991,2,25,13.04,28.14,19.86,0.06
1991,2,26,16.92,27.79,22.08,0.7
1991,2,27,18.8,28.62,22.9,1.4
1991,2,28,18.19,27.74,21.95,9.3
1991,3,1,18.25,27.6,22.59,26.62
1991,3,2,19.44,24.47,21.64,9.11
1991,3,3,18.45,24.19,20.98,32.43
1991,3,4,18.36,25.44,21.48,3.38
1991,3,5,18.83,23.75,21.13,15.91
1991,3,6,19.41,25.25,21.52,32.78
1991,3,7,19.14,25.98,21.7,8.98
1991,3,8,17.56,26.43,21.72,1.45
1991,3,9,19.12,27.94,23.06,1.27
1991,3,10,18.91,28.54,23.43,0.71
1991,3,11,18.59,28.03,23.9,7.09
1991,3,12,20.35,29.27,24.38,9.06
1991,3,13,20.01,28.32,23.95,21.64
1991,3,14,20.63,27.83,23.61,2.04
1991,3,15,18.22,27.27,21.68,0.07
1991,3,16,14.88,26.29,19.85,0.02
1991,3,17,15.2,27.74,20.89,0.13
1991,3,18,16.69,28.0,22.25,2.38
1991,3,19,19.76,29.05,23.96,7.31
1991,3,20,20.44,28.27,23.93,4.29
1991,3,21,19.55,27.96,23.33,21.26
1991,3,22,18.74,25.16,21.34,6.87
1991,3,23,16.96,26.51,20.86,0.27
1991,3,24,17.45,27.32,21.56,1.52
1991,3,25,19.07,23.78,21.23,19.67
1991,3,26,18.36,24.04,20.49,16.09
1991,3,27,16.51,23.47,19.02,35.88
1991,3,28,15.65,22.9,18.61,55.61
1991,3,29,16.09,22.27,18.71,25.87
1991,3,30,17.76,25.33,20.73,24.98
1991,3,31,18.62,26.32,22.15,10.07
1991,4,1,19.25,27.78,22.77,0.23
1991,4,2,17.79,27.16,21.6,0.08
1991,4,3,17.14,25.08,20.53,0.04
1991,4,4,18.03,23.61,20.34,0.5
1991,4,5,15.26,25.1,19.42,0.11
1991,4,6,13.6,25.73,18.85,0.14
1991,4,7,15.9,24.77,19.88,11.41
1991,4,8,18.64,25.69,21.55,1.52
1991,4,9,18.06,27.26,21.93,0.26
1991,4,10,17.71,27.65,22.14,0.35
1991,4,11,18.43,28.15,22.88,0.21
1991,4,12,18.64,28.17,23.17,5.4
1991,4,13,18.66,27.17,22.94,7.17
1991,4,14,17.29,27.54,22.56,1.34
1991,4,15,18.14,28.43,23.05,6.12
1991,4,16,17.87,27.77,22.68,3.46
1991,4,17,18.32,27.77,22.34,1.61
1991,4,18,19.27,27.2,22.68,13.8
1991,4,19,18.35,26.34,21.81,2.67
1991,4,20,14.07,22.24,17.48,0.42
1991,4,21,11.93,23.69,16.92,0.02
1991,4,22,13.35,24.56,18.11,0.01
1991,4,23,11.58,24.25,17.83,0.0
1991,4,24,12.8,24.48,18.35,5.28
1991,4,25,17.69,24.53,20.52,75.4
1991,4,26,16.52,22.19,19.18,7.97
1991,4,27,12.09,22.94,17.28,1.59
1991,4,28,13.22,23.34,17.73,0.0
1991,4,29,13.22,23.58,17.57,0.02
1991,4,30,13.78,24.24,18.1,0.08
1991,5,1,13.89,24.66,18.78,0.0
1991,5,2,11.86,24.46,18.13,0.0
1991,5,3,12.16,24.72,18.81,0.01
1991,5,4,12.77,25.09,19.19,0.01
1991,5,5,14.61,25.94,20.4,0.06
1991,5,6,15.77,22.11,18.4,0.87
1991,5,7,14.21,23.39,18.07,4.66
1991,5,8,14.94,23.17,18.22,0.33
1991,5,9,12.03,22.84,16.48,0.01
1991,5,10,12.38,23.71,17.12,0.0
1991,5,11,13.32,24.01,17.7,0.05
1991,5,12,13.78,23.44,17.6,0.14
1991,5,13,13.64,23.36,17.9,0.91
1991,5,14,15.93,22.41,18.62,23.73
1991,5,15,16.14,22.45,18.9,6.91
1991,5,16,13.37,22.79,17.35,0.17
1991,5,17,11.87,22.69,16.5,0.03
1991,5,18,14.1,24.66,18.48,0.16
1991,5,19,13.95,24.21,18.7,1.3
1991,5,20,13.87,24.19,18.95,3.78
1991,5,21,13.03,23.07,18.18,0.62
1991,5,22,15.82,25.32,19.67,1.58
1991,5,23,15.87,24.24,19.65,0.0
1991,5,24,12.48,23.29,17.1,0.01
1991,5,25,12.77,25.22,18.58,0.01
1991,5,26,13.31,25.77,19.37,0.0
1991,5,27,14.53,25.47,19.53,0.01
1991,5,28,12.59,24.42,18.31,0.0
1991,5,29,12.07,23.8,17.58,0.01
1991,5,30,10.6,23.29,16.88,0.0
1991,5,31,10.09,22.94,16.81,0.0
1991,6,1,9.74,23.67,16.34,0.01
1991,6,2,8.7,23.07,15.66,0.01
1991,6,3,11.9,23.3,16.49,0.0
1991,6,4,11.82,24.68,17.45,0.0
1991,6,5,12.86,24.23,17.52,0.0
1991,6,6,13.98,25.27,18.78,0.0
1991,6,7,14.62,23.68,18.54,0.03
1991,6,8,14.52,21.08,16.98,0.04
1991,6,9,12.67,21.42,15.94,0.0
1991,6,10,12.17,20.28,15.33,0.04
1991,6,11,10.36,20.54,14.33,0.11
1991,6,12,9.89,22.53,15.32,0.0
1991,6,13,10.58,21.62,14.99,0.04
1991,6,14,10.64,22.68,15.74,0.01
1991,6,15,11.81,23.75,17.54,0.01
1991,6,16,14.28,24.13,19.15,0.04
1991,6,17,11.94,25.31,18.75,0.0
1991,6,18,12.64,26.43,19.55,0.0
1991,6,19,15.63,25.47,19.48,0.18
1991,6,20,16.01,23.26,19.05,4.52
1991,6,21,16.22,23.37,18.95,5.61
1991,6,22,14.9,24.82,18.88,0.81
1991,6,23,15.16,19.69,17.95,2.76
1991,6,24,14.5,20.04,16.72,10.31
1991,6,25,13.69,23.77,17.86,1.15
1991,6,26,13.06,25.48,18.52,0.08
1991,6,27,13.64,24.21,17.98,0.23
1991,6,28,12.56,24.41,17.66,1.17
1991,6,29,15.33,23.29,18.34,3.45
1991,6,30,12.18,19.16,15.28,0.18
1991,7,1,11.76,20.38,15.11,1.06
1991,7,2,13.0,23.74,17.43,0.25
1991,7,3,11.9,23.41,16.44,0.0
1991,7,4,9.84,20.78,14.45,0.0
1991,7,5,8.95,19.38,12.83,0.0
1991,7,6,9.15,20.88,13.44,0.01
1991,7,7,10.14,22.96,15.2,0.0
1991,7,8,10.2,23.5,15.9,0.02
1991,7,9,10.9,24.48,17.43,0.0
1991,7,10,10.41,25.09,16.68,0.6
1991,7,11,14.4,21.62,17.12,12.59
1991,7,12,11.05,19.26,14.38,3.53
1991,7,13,9.57,21.13,14.0,3.45
1991,7,14,10.4,18.61,13.74,0.71
1991,7,15,11.82,20.56,15.42,1.82
1991,7,16,11.94,23.43,16.88,1.86
1991,7,17,12.68,24.26,17.6,0.22
1991,7,18,12.01,24.73,17.78,0.08
1991,7,19,13.86,24.67,18.13,0.01
1991,7,20,11.79,24.4,17.34,0.03
1991,7,21,12.39,23.76,17.13,0.0
1991,7,22,12.39,24.47,17.42,0.0
1991,7,23,13.1,21.96,16.79,0.0
1991,7,24,6.57,21.63,13.32,0.01
1991,7,25,9.3,23.73,14.87,0.01
1991,7,26,10.29,24.16,16.46,0.0
1991,7,27,10.12,23.77,16.38,0.0
1991,7,28,10.52,23.77,16.22,0.0
1991,7,29,11.15,23.72,16.34,0.0
1991,7,30,11.23,25.0,17.06,0.0
1991,7,31,11.19,25.76,17.73,0.0
1991,8,1,12.68,27.19,19.15,0.0
1991,8,2,7.93,17.23,13.08,0.05
1991,8,3,6.75,15.89,10.45,0.0
1991,8,4,8.46,22.45,14.51,0.0
1991,8,5,10.28,25.55,17.69,0.0
1991,8,6,12.24,27.03,18.99,0.45
1991,8,7,13.51,27.92,19.77,1.26
1991,8,8,16.13,27.38,20.6,2.74
1991,8,9,14.14,28.77,20.43,0.21
1991,8,10,13.83,29.65,20.65,0.28
1991,8,11,15.35,27.12,20.06,0.15
1991,8,12,12.4,25.68,17.69,0.0
1991,8,13,13.27,26.82,18.67,0.0
1991,8,14,14.86,26.61,19.72,0.0
1991,8,15,12.88,24.28,17.63,0.0
1991,8,16,7.91,23.0,14.83,0.0
1991,8,17,6.75,22.75,14.31,0.0
1991,8,18,8.09,23.44,15.0,0.0
1991,8,19,8.67,24.39,15.73,0.0
1991,8,20,12.08,25.82,18.34,0.0
1991,8,21,12.02,26.18,18.51,0.0
1991,8,22,10.51,26.6,17.83,0.0
1991,8,23,12.18,27.19,19.0,0.0
1991,8,24,11.43,27.3,19.12,0.0
1991,8,25,14.47,27.89,20.22,0.0
1991,8,26,12.81,27.78,19.75,0.0
1991,8,27,15.97,29.43,21.96,0.0
1991,8,28,16.5,29.65,22.0,0.0
1991,8,29,14.56,30.04,21.27,0.0
1991,8,30,13.99,29.65,21.11,0.01
1991,8,31,13.68,29.52,20.67,0.0
1991,9,1,14.11,25.71,18.48,0.32
1991,9,2,12.15,23.24,16.65,0.51
1991,9,3,11.94,24.17,16.85,0.23
1991,9,4,10.2,26.2,17.41,0.0
1991,9,5,8.63,27.0,17.22,0.0
1991,9,6,9.36,28.15,17.64,0.0
1991,9,7,8.99,28.53,17.78,0.0
1991,9,8,10.6,28.69,18.52,0.0
1991,9,9,11.42,26.79,17.99,0.02
1991,9,10,12.02,29.32,19.03,0.0
1991,9,11,13.69,29.56,20.26,0.01
1991,9,12,11.33,29.15,19.01,0.0
1991,9,13,11.3,31.41,19.78,0.0
1991,9,14,13.22,32.66,21.23,0.0
1991,9,15,12.55,31.14,20.65,0.0
1991,9,16,14.18,30.12,20.88,0.0
1991,9,17,13.74,32.43,21.92,0.18
1991,9,18,19.75,32.78,25.14,3.53
1991,9,19,16.26,24.04,20.79,10.99
1991,9,20,11.95,25.62,18.07,0.06
1991,9,21,12.63,29.22,20.46,0.05
1991,9,22,15.38,30.05,22.47,0.0
1991,9,23,17.24,30.01,22.61,0.09
1991,9,24,13.89,30.32,20.59,0.63
1991,9,25,14.7,27.79,19.39,4.31
1991,9,26,14.46,26.0,19.04,0.23
1991,9,27,11.52,29.25,19.53,2.63
1991,9,28,15.83,30.9,22.82,9.63
1991,9,29,19.03,26.99,22.07,16.62
1991,9,30,19.25,27.43,23.11,19.35
1991,10,1,14.03,25.67,19.86,7.12
1991,10,2,13.67,29.16,20.5,16.66
1991,10,3,16.08,25.17,19.97,10.68
1991,10,4,13.51,26.38,19.14,0.34
1991,10,5,17.14,26.99,21.53,11.8
1991,10,6,19.72,27.22,23.11,0.37
1991,10,7,13.1,21.81,17.54,29.77
1991,10,8,12.59,18.96,14.99,0.91
1991,10,9,14.33,21.83,17.98,5.96
1991,10,10,16.88,26.08,20.4,0.7
1991,10,11,11.43,26.12,18.25,0.0
1991,10,12,11.64,28.26,19.08,0.01
1991,10,13,14.18,29.97,21.47,0.03
1991,10,14,17.02,31.78,23.81,0.0
1991,10,15,18.07,32.94,24.95,0.03
1991,10,16,19.93,33.58,26.1,0.08
1991,10,17,19.74,26.54,22.93,21.89
1991,10,18,18.6,28.48,22.57,1.31
1991,10,19,15.35,29.71,21.92,0.01
1991,10,20,15.89,29.95,22.39,1.21
1991,10,21,15.98,30.06,22.81,0.13
1991,10,22,14.98,30.45,22.36,0.01
1991,10,23,14.83,31.32,22.89,0.02
1991,10,24,18.32,30.41,24.23,0.23
1991,10,25,17.17,31.48,23.83,0.39
1991,10,26,16.81,31.43,23.73,0.03
1991,10,27,17.27,31.96,24.5,0.01
1991,10,28,15.48,32.65,23.59,0.0
1991,10,29,15.55,33.64,24.09,0.03
1991,10,30,18.33,34.28,25.81,1.52
1991,10,31,20.51,32.33,25.81,9.15
1991,11,1,17.11,28.18,21.77,3.37
1991,11,2,15.6,28.48,21.09,1.51
1991,11,3,15.42,29.99,22.03,0.08
1991,11,4,16.25,29.57,22.34,0.02
1991,11,5,14.63,30.54,21.66,0.01
1991,11,6,14.61,31.31,22.21,0.01
1991,11,7,15.75,33.1,24.01,0.28
1991,11,8,20.82,33.38,26.97,6.08
1991,11,9,20.31,30.32,24.22,6.92
1991,11,10,16.34,31.0,23.01,0.49
1991,11,11,15.65,32.38,23.8,0.8
1991,11,12,20.4,29.68,24.42,4.57
1991,11,13,18.31,28.85,23.22,22.1
1991,11,14,18.45,29.8,23.73,1.36
1991,11,15,18.36,28.92,23.44,5.13
1991,11,16,19.1,31.01,24.55,0.32
1991,11,17,16.96,31.97,24.18,0.04
1991,11,18,16.98,33.48,25.01,0.02
1991,11,19,18.58,32.8,25.4,0.0
1991,11,20,18.13,32.26,24.41,0.0
1991,11,21,14.29,31.0,21.74,0.0
1991,11,22,15.78,32.43,23.3,0.0
1991,11,23,18.75,34.2,25.81,0.0
1991,11,24,21.32,33.9,26.91,0.0
1991,11,25,19.17,33.92,26.72,0.28
1991,11,26,20.97,36.67,28.12,0.55
1991,11,27,21.11,33.76,26.53,0.02
1991,11,28,16.34,32.48,24.01,0.25
1991,11,29,19.35,27.46,23.19,21.67
1991,11,30,20.23,30.38,24.61,4.98
1991,12,1,19.27,27.36,22.78,2.06
1991,12,2,15.54,29.79,21.81,0.03
1991,12,3,14.12,30.22,21.49,0.01
1991,12,4,13.71,32.06,22.22,0.41
1991,12,5,18.44,33.66,25.06,11.7
1991,12,6,19.57,30.96,24.69,5.78
1991,12,7,20.38,27.62,23.7,17.9
1991,12,8,19.74,30.97,24.87,4.7
1991,12,9,21.03,30.59,25.72,6.73
1991,12,10,21.61,27.66,24.19,13.78
1991,12,11,20.89,29.13,24.71,12.04
1991,12,12,21.35,29.03,24.66,13.55
1991,12,13,20.94,30.16,25.27,2.82
1991,12,14,20.7,27.77,23.6,9.45
1991,12,15,20.13,28.15,23.65,16.91
1991,12,16,19.87,29.1,23.99,7.25
1991,12,17,19.49,29.0,23.59,15.28
1991,12,18,18.18,26.72,21.9,19.03
1991,12,19,18.86,23.94,21.26,20.93
1991,12,20,19.14,28.45,23.92,0.34
1991,12,21,19.57,30.42,24.96,1.87
1991,12,22,17.86,30.05,23.82,9.61
1991,12,23,20.56,25.98,23.25,4.24
1991,12,24,19.56,27.64,23.31,10.32
1991,12,25,19.52,28.51,23.79,4.13
1991,12,26,20.63,27.74,23.66,9.34
1991,12,27,19.42,27.13,22.92,16.52
1991,12,28,15.89,25.64,20.55,1.26
1991,12,29,16.24,29.43,22.33,0.16
1991,12,30,18.2,28.84,23.32,7.56
1991,12,31,18.71,29.57,23.95,0.73
1992,1,1,19.06,28.99,23.7,1.99
1992,1,2,18.53,29.24,23.6,4.76
1992,1,3,19.26,29.9,24.33,3.9
1992,1,4,20.45,26.91,23.51,13.08
1992,1,5,20.0,29.0,23.3,3.1
1992,1,6,16.81,28.57,22.23,0.2
1992,1,7,15.28,29.1,21.91,0.16
1992,1,8,16.7,30.64,23.33,0.08
1992,1,9,18.67,29.88,23.86,1.39
1992,1,10,19.1,30.47,24.24,0.19
1992,1,11,19.77,29.17,23.87,0.89
1992,1,12,19.94,28.63,24.06,9.62
1992,1,13,17.63,29.65,23.87,5.66
1992,1,14,20.02,30.06,25.04,7.96
1992,1,15,20.2,31.72,25.93,1.97
1992,1,16,19.32,27.95,23.13,0.32
1992,1,17,18.6,26.19,21.31,3.6
1992,1,18,19.07,26.66,22.19,1.26
1992,1,19,19.73,28.47,23.41,0.1
1992,1,20,19.06,27.11,22.55,1.4
1992,1,21,19.07,26.88,22.33,24.37
1992,1,22,18.71,27.82,22.09,13.27
1992,1,23,17.57,28.8,22.74,1.52
1992,1,24,18.47,29.81,24.04,4.08
1992,1,25,20.82,30.07,24.87,3.98
1992,1,26,20.34,30.3,24.82,1.94
1992,1,27,20.76,30.53,25.49,1.22
1992,1,28,19.82,30.81,25.36,0.81
1992,1,29,20.35,29.04,24.48,5.28
1992,1,30,19.47,29.57,24.1,9.08
1992,1,31,20.25,28.23,23.81,16.02
1992,2,1,20.34,27.19,23.28,9.26
1992,2,2,19.39,26.1,22.53,9.15
1992,2,3,19.41,25.5,22.08,6.53
1992,2,4,18.96,25.96,22.04,5.67
1992,2,5,18.41,27.67,22.66,5.3
1992,2,6,19.68,25.58,22.42,15.01
1992,2,7,18.75,25.79,22.06,17.6
1992,2,8,17.85,24.63,20.83,7.86
1992,2,9,19.01,26.96,22.22,1.81
1992,2,10,19.07,27.12,22.93,1.55
1992,2,11,17.99,28.79,23.21,0.54
1992,2,12,17.93,28.18,22.76,0.46
1992,2,13,16.76,29.22,23.0,0.73
1992,2,14,18.08,29.66,23.89,0.54
1992,2,15,17.12,29.8,23.31,0.15
1992,2,16,17.67,28.85,23.55,4.74
1992,2,17,17.93,30.27,24.1,0.34
1992,2,18,18.34,29.12,23.65,0.57
1992,2,19,18.41,29.52,24.12,2.79
1992,2,20,17.52,30.16,23.92,1.03
1992,2,21,16.76,30.74,23.91,0.68
1992,2,22,17.04,31.2,24.23,0.68
1992,2,23,18.7,28.86,23.42,1.95
1992,2,24,17.41,30.42,23.56,3.68
1992,2,25,18.34,27.2,22.44,10.64
1992,2,26,18.8,29.17,23.57,6.24
1992,2,27,19.12,28.34,23.49,8.86
1992,2,28,20.54,25.6,22.77,1.39
1992,2,29,17.2,22.63,19.57,3.56
1992,3,1,15.47,22.34,18.53,14.64
1992,3,2,17.52,23.23,19.85,10.16
1992,3,3,18.49,25.07,21.27,8.14
1992,3,4,18.27,28.12,22.93,8.78
1992,3,5,19.04,25.06,21.91,2.07
1992,3,6,18.26,27.8,22.38,1.45
1992,3,7,17.28,27.39,22.49,2.31
1992,3,8,18.05,27.25,22.24,3.12
1992,3,9,17.51,28.58,22.69,4.58
1992,3,10,18.24,27.16,22.6,10.51
1992,3,11,18.06,27.47,22.71,7.07
1992,3,12,17.53,28.59,23.03,4.5
1992,3,13,18.98,28.54,23.35,5.54
1992,3,14,18.5,28.73,23.16,1.34
1992,3,15,18.14,28.27,22.62,4.36
1992,3,16,19.26,27.32,22.64,15.24
1992,3,17,18.7,25.23,21.48,5.34
1992,3,18,17.59,28.39,22.55,9.19
1992,3,19,18.95,28.58,23.28,1.95
1992,3,20,17.6,27.19,21.61,1.22
1992,3,21,16.7,27.79,21.91,0.16
1992,3,22,17.59,28.51,22.95,0.7
1992,3,23,17.72,28.04,22.93,6.42
1992,3,24,20.02,25.58,21.78,5.68
1992,3,25,17.84,25.93,21.01,12.6
1992,3,26,16.21,27.96,21.76,1.88
1992,3,27,19.01,25.41,21.87,4.82
1992,3,28,18.18,26.05,21.94,2.35
1992,3,29,18.58,24.29,21.55,8.49
1992,3,30,18.72,25.73,21.79,23.06
1992,3,31,18.99,24.37,21.2,9.96
1992,4,1,17.92,24.34,20.3,3.84
1992,4,2,16.53,27.85,21.37,0.71
1992,4,3,16.04,27.96,21.22,0.08
1992,4,4,16.0,28.21,21.13,0.03
1992,4,5,15.03,28.47,20.94,0.19
1992,4,6,17.66,28.41,22.49,0.08
1992,4,7,19.67,28.11,23.39,0.51
1992,4,8,18.84,26.8,22.63,0.1
1992,4,9,16.53,24.22,19.39,0.02
1992,4,10,15.18,26.24,19.96,0.25
1992,4,11,16.86,27.4,21.78,0.62
1992,4,12,17.7,28.41,22.38,5.69
1992,4,13,19.54,24.33,21.35,9.38
1992,4,14,17.95,26.52,21.08,3.64
1992,4,15,12.7,24.08,18.01,0.02
1992,4,16,12.58,24.63,17.42,0.02
1992,4,17,11.89,25.19,17.72,0.07
1992,4,18,12.71,25.19,18.5,0.09
1992,4,19,11.7,25.86,19.3,1.49
1992,4,20,15.69,26.21,20.25,19.1
1992,4,21,17.77,23.76,20.34,3.84
1992,4,22,15.0,26.47,20.2,1.34
1992,4,23,16.1,27.87,21.5,3.34
1992,4,24,16.92,27.82,21.98,2.43
1992,4,25,17.07,27.71,22.32,2.9
1992,4,26,18.2,25.67,21.75,2.99
1992,4,27,17.34,25.87,20.89,0.06
1992,4,28,14.21,24.68,18.61,0.51
1992,4,29,17.44,25.93,20.89,2.14
1992,4,30,18.61,27.1,22.58,2.46
1992,5,1,17.14,27.5,22.1,9.27
1992,5,2,18.68,26.89,22.06,13.95
1992,5,3,16.01,25.73,19.83,9.61
1992,5,4,17.27,23.79,19.98,22.08
1992,5,5,16.78,25.87,20.68,0.18
1992,5,6,15.36,25.14,19.53,0.22
1992,5,7,14.68,24.71,18.78,0.23
1992,5,8,13.9,24.46,18.09,0.02
1992,5,9,10.39,24.16,16.62,0.02
1992,5,10,13.92,25.63,18.9,0.01
1992,5,11,15.81,26.76,20.76,0.17
1992,5,12,17.39,26.91,21.76,3.08
1992,5,13,17.48,27.01,21.39,0.24
1992,5,14,17.81,24.06,20.55,10.19
1992,5,15,15.22,25.5,19.83,0.01
1992,5,16,16.14,26.36,20.45,0.01
1992,5,17,16.04,26.99,20.7,0.09
1992,5,18,17.87,26.99,21.57,0.89
1992,5,19,17.93,24.12,20.35,6.51
1992,5,20,13.94,22.48,17.55,3.19
1992,5,21,12.5,24.99,17.69,1.11
1992,5,22,14.93,25.99,19.73,13.89
1992,5,23,18.09,24.78,20.52,3.41
1992,5,24,13.48,23.25,17.46,0.08
1992,5,25,12.89,25.0,18.37,0.03
1992,5,26,12.85,25.31,18.68,0.0
1992,5,27,13.98,25.65,19.07,0.01
1992,5,28,16.12,26.25,20.33,0.02
1992,5,29,16.45,26.47,20.74,0.0
1992,5,30,16.49,26.54,20.77,0.1
1992,5,31,15.9,23.13,19.41,0.03
1992,6,1,15.7,22.77,18.56,0.16
1992,6,2,15.23,25.79,19.87,0.27
1992,6,3,13.47,26.07,19.49,0.01
1992,6,4,13.97,26.53,20.24,0.0
1992,6,5,16.32,27.05,20.81,0.0
1992,6,6,18.1,27.17,21.43,0.0
1992,6,7,16.17,27.04,21.33,0.0
1992,6,8,16.18,27.02,21.14,0.0
1992,6,9,15.99,25.72,19.97,0.0
1992,6,10,15.86,25.16,19.67,0.05
1992,6,11,14.29,25.29,18.97,0.04
1992,6,12,13.44,24.77,17.6,0.0
1992,6,13,11.7,24.51,16.81,0.01
1992,6,14,11.37,23.72,16.08,0.0
1992,6,15,8.78,23.24,15.06,0.03
1992,6,16,8.82,22.06,14.75,0.01
1992,6,17,8.61,22.63,14.91,0.03
1992,6,18,10.66,22.22,15.82,0.01
1992,6,19,9.02,22.79,15.12,0.01
1992,6,20,10.98,24.65,16.82,0.0
1992,6,21,13.27,24.84,18.44,0.04
1992,6,22,12.92,25.76,19.0,0.0
1992,6,23,12.65,26.3,18.85,0.0
1992,6,24,12.44,26.52,18.9,0.0
1992,6,25,12.46,26.14,18.28,0.0
1992,6,26,12.94,25.3,18.29,0.0
1992,6,27,12.8,26.54,18.86,0.01
1992,6,28,14.69,26.93,19.69,0.14
1992,6,29,14.51,27.19,20.19,0.4
1992,6,30,13.85,27.41,20.4,0.02
1992,7,1,14.34,27.81,20.24,0.0
1992,7,2,14.92,27.68,20.3,0.0
1992,7,3,14.23,24.63,18.72,0.04
1992,7,4,15.11,25.03,18.56,0.01
1992,7,5,14.72,26.83,19.44,0.25
1992,7,6,12.76,26.24,18.47,6.76
1992,7,7,9.5,17.25,11.98,2.61
